genotype	texture	date_plate	avg6	avg1
ORL	120	mar_3_1_2	122.974	58.138
ORL	120	mar_3_1_2	109.254	82.565
ORL	120	mar_3_1_2	107.667	56.798
ORL	120	mar_3_1_2	64.825	38.833
ORL	120	mar_3_1_2	91.327	56.798
ORL	120	mar_3_1_2	61.968	50.7
ORL	120	mar_3_1_2	48.377	31.504
ORL	120	mar_3_1_2	88.418	74.726
ORL	120	mar_3_1_2	104.305	84.481
ORL	120	mar_3_1_2	79.425	54.818
ORL	120	mar_3_1_2	69.628	41.14
ORL	120	mar_3_1_2	65.06	42.901
ORL	120	mar_3_1_2	84.988	69.732
ORL	120	mar_3_1_2	56.93	48.934
ORL	120	mar_3_1_2	63.543	31.851
ORL	120	mar_3_1_2	59.176	42.426
ORL	120	mar_3_1_2	58.451	13.509
ORL	120	mar_3_1_2	93.905	78.349
ORL	120	mar_3_1_2	74.488	57.293
ORL	120	mar_3_1_2	60.34	45.547
ORL	120	mar_3_1_2	86.768	70.214
ORL	120	mar_3_1_2	62.72	34.482
ORL	120	mar_3_1_2	96.151	78.006
ORL	120	mar_3_1_2	89.435	31.953
ORL	120	mar_3_1_2	102.083	46.174
ORL	120	mar_3_1_2	136.298	89.944
ORL	120	mar_3_1_2	144.093	73
ORL	120	mar_3_1_2	119.351	65.46
ORL	120	mar_3_1_2	119.402	65.46
ORL	120	mar_3_1_2	120.08	40.05
ORL	120	mar_3_1_2	71.685	38.079
ORL	120	mar_3_1_2	126.845	49.396
ORL	120	mar_3_1_2	82.239	62.936
ORL	120	mar_3_1_2	119.474	71.589
ORL	120	mar_3_1_2	123.935	70.214
ORL	120	mar_3_1_2	105.216	76.551
ORL	120	mar_3_1_2	118.211	36.688
ORL	120	mar_3_1_2	57.113	26.249
ORL	120	mar_3_1_2	77.387	22.506
ORL	120	mar_3_1_2	90.912	39.446
ORL	120	mar_3_1_2	109.073	60.531
ORL	120	mar_3_1_2	122.725	92.315
ORL	120	mar_3_1_2	97.744	43.829
ORL	120	mar_3_1_2	71.322	56.608
ORL	120	mar_3_1_2	90.407	50.448
ORL	120	mar_3_1_2	118.583	80.156
ORL	120	mar_3_1_2	47.477	40.056
ORL	120	mar_3_1_2	86.19	57.689
ORL	120	mar_3_1_2	101.246	72.584
ORL	120	mar_3_1_2	89.921	54.818
ORL	120	mar_3_1_2	62.009	47.101
ORL	120	mar_3_1_2	100.047	83.6
ORL	120	mar_3_1_2	82.246	57.983
ORL	120	mar_3_1_2	47.066	30.265
ORL	120	mar_3_1_2	145.482	90.355
ORL	120	mar_3_1_2	116.74	80.025
ORL	120	mar_3_1_2	66.922	42
ORL	120	mar_3_1_2	81.204	47.074
ORL	120	mar_3_1_2	56.387	29.129
ORL	120	mar_3_1_2	80.699	47.074
ORL	120	mar_3_1_2	66.341	24.829
ORL	120	mar_3_1_2	61.514	51
ORL	120	mar_3_1_2	56.171	34.533
ORL	120	mar_3_1_2	61.265	19.962
ORL	120	mar_3_1_2	82.007	22.902
ORL	120	mar_3_1_2	162.063	131.548
ORL	120	mar_3_1_2	54.217	17.564
ORL	120	mar_3_1_2	161.382	141.439
ORL	120	mar_3_1_2	129.219	94.921
ORL	120	mar_3_1_2	127.128	84.723
ORL	120	mar_3_1_2	144.573	89.499
ORL	120	mar_3_1_2	128.582	84.22
ORL	120	mar_3_1_2	102.072	37.121
ORL	120	mar_3_1_2	115.725	89.471
ORL	120	mar_3_1_2	143.012	76.922
ORL	120	mar_3_1_2	63.498	37.577
ORL	120	mar_3_1_2	120.385	69.181
ORL	120	mar_3_1_2	107.823	56.307
ORL	120	mar_3_1_2	98.535	20.555
ORL	120	mar_3_1_2	69.935	26.077
ORL	120	mar_3_1_2	132.761	49.396
ORL	120	mar_3_1_2	87.369	50.537
ORL	120	mar_3_1_2	102.748	63.518
ORL	120	mar_3_1_2	105.521	90.211
ORL	120	mar_3_1_2	104.501	38.328
ORL	120	mar_3_1_2	76.859	45.393
ORL	120	mar_3_1_2	109.027	67.231
ORL	120	mar_3_1_2	98.203	37
ORL	120	mar_3_1_2	107.785	69.462
ORL	120	mar_3_1_2	82.101	45
ORL	120	mar_3_1_2	66.929	51
ORL	120	mar_3_1_2	77.348	24.627
ORL	120	mar_3_1_2	91.743	64.885
ORL	120	mar_3_1_2	59.01	41.503
ORL	120	mar_3_1_2	78.823	51.923
ORL	120	mar_3_1_2	111.94	53.151
ORL	120	mar_3_1_2	72.936	39.56
ORL	120	mar_3_1_2	89.298	21.783
ORL	120	mar_3_1_2	139.032	86.284
ORL	120	mar_3_1_2	134.211	88.363
ORL	120	mar_3_1_2	147.4	93.107
ORL	120	mar_3_1_2	107.165	84.723
ORL	120	mar_3_1_2	118.4	51.662
ORL	120	mar_3_1_2	89.106	63.246
ORL	120	mar_3_1_2	91.004	63.246
ORL	120	mar_3_1_2	64.893	37.577
ORL	120	mar_3_1_2	83.549	24.331
ORL	120	mar_3_1_2	129.971	109.59
ORL	120	mar_3_1_2	101.092	31.401
ORL	120	mar_3_1_2	103.617	67.231
ORL	120	mar_3_1_2	58.45	47.901
ORL	120	mar_3_1_2	120.015	98.27
ORL	120	mar_3_1_2	65.081	52.312
ORL	120	mar_3_1_2	104.011	37
ORL	120	mar_3_1_2	60.822	46.717
ORL	120	mar_3_1_2	98.39	86.339
ORL	120	mar_3_1_2	66.867	36.139
ORL	120	mar_3_1_2	81.122	68.447
ORL	120	mar_3_1_2	79.766	52.555
ORL	120	mar_3_1_2	59.279	37
ORL	120	mar_3_1_2	55.623	40.2
ORL	120	mar_3_1_2	109.486	68.469
ORL	120	mar_3_1_2	74.953	45.618
ORL	120	mar_3_1_2	92.095	34.366
ORL	120	mar_3_1_2	88.728	19.912
ORL	120	mar_3_1_2	134.117	87.513
ORL	120	mar_3_1_2	70.838	45.634
ORL	120	mar_3_1_2	74.131	23.759
ORL	120	mar_3_1_2	75.977	42
ORL	120	mar_3_1_2	90.996	74.003
ORL	120	mar_3_1_2	61.766	39.205
ORL	120	mar_3_1_2	70.063	34.713
ORL	120	mar_3_1_2	74.152	18.125
ORL	120	mar_3_1_2	61.786	14.089
ORL	120	mar_3_1_2	117.257	82.855
ORL	120	mar_3_1_2	103.284	46.174
ORL	120	mar_3_1_2	40.232	21.92
ORL	120	mar_3_1_2	149.843	69.771
ORL	120	mar_3_1_2	143.557	113.442
ORL	120	mar_3_1_2	110.899	39.115
ORL	120	mar_3_1_2	81.578	45.177
ORL	120	mar_3_1_2	127.64	99.156
ORL	120	mar_3_1_2	93.523	50
ORL	120	mar_3_1_2	109.167	63.561
ORL	120	mar_3_1_2	138.493	86.977
ORL	120	mar_3_1_2	167.074	127.063
ORL	120	mar_3_1_2	114.206	83.487
ORL	120	mar_3_1_2	90.113	35.228
ORL	120	mar_3_1_2	61.545	36.09
ORL	120	mar_3_1_2	59.046	44.294
ORL	120	mar_3_1_2	77.738	69.893
ORL	120	mar_3_1_2	104.3	34.366
ORL	120	mar_3_1_2	103.975	33.377
ORL	120	mar_3_1_2	100.151	63.518
ORL	120	mar_3_1_2	84.598	48.826
ORL	120	mar_3_1_2	92.281	63.812
ORL	120	mar_3_1_2	91.519	37.802
ORL	120	mar_3_1_2	92.764	37.802
ORL	120	mar_3_1_2	69.501	51.923
ORL	120	mar_3_1_2	74.082	49.93
ORL	120	mar_3_1_2	78.286	32.757
ORL	120	mar_3_1_2	78.626	31.953
ORL	120	mar_3_1_2	106.9	92.195
ORL	120	mar_3_1_2	102.197	52
ORL	120	mar_3_1_2	111.062	41.304
ORL	120	mar_3_1_2	142.236	80.66
ORL	120	mar_3_1_2	155.174	69.771
ORL	120	mar_3_1_2	115.741	86.284
ORL	120	mar_3_1_2	130.36	28.284
ORL	120	mar_3_1_2	92.867	35.228
ORL	120	mar_3_1_2	67.684	23.377
ORL	120	mar_3_1_2	83.367	46.53
ORL	120	mar_3_1_2	92.306	43.909
ORL	120	mar_3_1_2	119.548	44.294
ORL	120	mar_3_1_2	96.912	44.294
ORL	120	mar_3_1_2	123.464	70.036
ORL	120	mar_3_1_2	93.302	24.331
ORL	120	mar_3_1_2	154.329	58.694
ORL	120	mar_3_1_2	125.6	70.036
ORL	120	mar_3_1_2	139.679	58.694
ORL	120	mar_3_1_2	117.252	68.447
ORL	120	mar_3_1_2	114.797	36.688
ORL	120	mar_3_1_2	121.003	84.336
ORL	120	mar_3_1_2	98.017	35.228
ORL	120	mar_3_1_2	96.702	68.447
ORL	120	mar_3_1_2	104.35	52.345
ORL	120	mar_3_1_2	83.148	54.083
ORL	120	mar_3_1_2	110.664	37.336
ORL	120	mar_3_1_2	99.93	55.362
ORL	120	mar_3_1_2	70.562	29.155
ORL	120	mar_3_1_2	47.881	27.613
ORL	120	mar_3_1_2	92.371	53.151
ORL	120	mar_3_1_2	74.941	20.7
ORL	120	mar_3_1_2	120.263	86.006
ORL	120	mar_3_1_2	74.644	51.624
ORL	120	mar_3_1_2	114.927	80.66
ORL	120	mar_3_1_2	66.097	43.157
ORL	120	mar_3_1_2	82.937	40.706
ORL	120	mar_3_1_2	61.789	20.506
ORL	120	mar_3_1_2	119.037	70.767
ORL	120	mar_3_1_2	92.519	43.186
ORL	120	mar_3_1_2	89.544	59.008
ORL	120	mar_3_1_2	101.82	88.589
ORL	120	mar_3_1_2	92.21	50.537
ORL	120	mar_3_1_2	105.703	68.447
ORL	120	mar_3_1_2	115.078	69.857
ORL	120	mar_3_1_2	84.664	50.562
ORL	120	mar_3_1_2	116.256	83.762
ORL	120	mar_3_1_2	93.348	44.905
ORL	120	mar_3_1_2	71.454	59.77
ORL	120	mar_3_1_2	66.282	37
ORL	120	mar_3_1_2	81.175	33.377
ORL	120	mar_3_1_2	71.652	39.205
ORL	120	mar_3_1_2	103.446	54.781
ORL	120	mar_3_1_2	84.367	56.009
ORL	120	mar_3_1_2	90.783	74.706
ORL	120	mar_3_1_2	119.758	89.275
ORL	120	mar_3_1_2	94.262	40.706
ORL	120	mar_3_1_2	128.213	41.304
ORL	120	mar_3_1_2	154.633	104.48
ORL	120	mar_3_1_2	130.998	67.119
ORL	120	mar_3_1_2	139.133	92.65
ORL	120	mar_3_1_2	82.555	44.181
ORL	120	mar_3_1_2	124.229	28.284
ORL	120	mar_3_1_2	82.302	33.204
ORL	120	mar_3_1_2	94.496	43.186
ORL	120	mar_3_1_2	120.005	59.008
ORL	120	mar_3_1_2	135.925	92.418
ORL	120	mar_3_1_2	90.81	32.757
ORL	120	mar_3_1_2	98.468	39.115
ORL	120	mar_3_1_2	89.296	50
ORL	120	mar_3_1_2	85.035	54.231
ORL	120	mar_3_1_2	89.751	41.11
ORL	120	mar_3_1_2	82.834	27.203
ORL	120	mar_3_1_2	122.743	64.133
ORL	120	mar_3_1_2	71.829	48.415
ORL	120	mar_3_1_2	83.108	44.294
ORL	120	mar_3_1_2	93.42	72.35
ORL	120	mar_3_1_2	90.69	58.83
ORL	120	mar_3_1_2	88.63	41.761
ORL	120	mar_3_1_2	66.524	35.672
ORL	120	mar_3_1_2	51.104	43.342
ORL	120	mar_3_1_2	93.964	58.215
ORL	120	mar_3_1_2	96.557	58.215
ORL	120	mar_3_1_2	69.077	49.422
ORL	120	mar_3_1_2	78.928	60.539
ORL	120	mar_3_1_2	72.581	32.757
ORL	120	mar_3_1_2	62.904	36.831
ORL	120	mar_3_1_2	120.743	66.219
ORL	120	mar_3_1_2	99.195	70.742
ORL	120	mar_3_1_2	162.806	112.058
ORL	120	mar_3_1_2	94.719	30.208
ORL	120	mar_3_1_2	95.448	32.757
ORL	120	mar_3_1_2	165.007	135.192
ORL	120	mar_3_1_2	85.869	43.909
ORL	120	mar_3_1_2	125.468	45.541
ORL	120	mar_3_1_2	92.956	27.505
ORL	120	mar_3_1_2	93.903	54.231
ORL	120	mar_3_1_2	57.929	38.942
ORL	120	mar_3_1_2	117.076	62.101
ORL	120	mar_3_1_2	79.22	31.185
ORL	120	mar_3_1_2	109.892	84.202
ORL	120	mar_3_1_2	60.659	21.319
ORL	120	mar_3_1_2	90.484	37.336
ORL	120	mar_3_1_2	72.252	25.933
ORL	120	mar_3_1_2	80.382	41.761
ORL	120	mar_3_1_2	81.708	54.378
ORL	120	mar_3_1_2	87.916	68.118
ORL	120	mar_3_1_2	78.047	37.202
ORL	120	mar_3_1_2	119.842	77.929
ORL	120	mar_3_1_2	113.092	61.522
ORL	120	mar_3_1_2	101.99	53.814
ORL	120	mar_3_1_2	126.939	71.113
ORL	120	mar_3_1_2	109.932	58.464
ORL	120	mar_3_1_2	82.911	41.11
ORL	120	mar_3_1_2	97.625	64.133
ORL	120	mar_3_1_2	79.853	47.011
ORL	120	mar_3_1_2	87.146	31.401
ORL	120	mar_3_1_2	153.256	116.812
ORL	120	mar_3_1_2	66.438	33.504
ORL	120	mar_3_1_2	91.008	45.1
ORL	120	mar_3_1_2	89.897	45.1
ORL	120	mar_3_1_2	54.441	30.537
ORL	120	mar_3_1_2	76.679	28.853
ORL	120	mar_3_1_2	135.049	67.119
ORL	120	mar_3_1_2	117.848	84.054
ORL	120	mar_3_1_2	93.095	35.228
ORL	120	mar_3_1_2	99.509	45.541
ORL	120	mar_3_1_2	113.933	57.454
ORL	120	mar_3_1_2	76.191	62.406
ORL	120	mar_3_1_2	72.708	45
ORL	120	mar_3_1_2	77.82	37.363
ORL	120	mar_3_1_2	80.461	58.83
ORL	120	mar_3_1_2	61.402	47.186
ORL	120	mar_3_1_2	78.769	49.563
ORL	120	mar_3_1_2	112.199	77.929
ORL	120	mar_3_1_2	114.64	44.283
ORL	120	mar_3_1_2	85.457	46.53
ORL	120	mar_3_1_2	78.658	37.363
ORL	120	mar_3_1_2	58.935	42.802
ORL	120	mar_3_1_2	85.57	68.648
ORL	120	mar_3_1_2	88.104	59.203
ORL	120	mar_3_1_2	96.955	46.53
ORL	120	mar_3_1_2	118.145	108.632
ORL	120	mar_3_1_2	83.465	45.453
ORL	120	mar_3_1_2	84.656	65.517
ORL	120	mar_3_1_2	66.675	43.732
ORL	120	mar_3_1_2	77.872	51.624
ORL	120	mar_3_1_2	64.516	43.157
ORL	120	mar_3_1_2	113.09	95.271
ORL	120	mar_3_1_2	68.694	45.453
ORL	120	mar_3_1_2	81.624	66.31
ORL	120	mar_3_1_2	68.963	37.202
ORL	120	mar_3_1_2	119.77	44.283
ORL	120	mar_3_1_2	106.272	58.464
ORL	120	mar_3_1_2	79.101	68.033
ORL	120	mar_3_1_2	65.004	30.438
ORL	120	mar_3_1_2	78.041	63.032
ORL	120	mar_3_1_2	49.486	22.638
ORL	120	mar_3_1_2	48.622	16.155
ORL	120	mar_3_1_2	49.649	16.155
ORL	120	mar_3_1_2	52.335	17.564
ORL	120	mar_3_1_2	58.62	18
ORL	120	mar_3_1_2	53.739	41.382
ORL	120	mar_3_1_2	45.785	11.314
ORL	120	mar_3_1_2	49.478	11.314
ORL	120	mar_3_1_2	41.302	16.279
ORL	120	mar_3_1_2	43.005	22.627
ORL	120	mar_3_1_2	48.053	29.069
ORL	120	mar_3_1_2	80.127	20.7
ORL	120	mar_3_1_2	80.548	18.125
ORL	120	mar_3_1_2	85.095	32.596
ORL	120	mar_3_1_2	56.704	10.198
ORL	120	mar_3_1_2	58.434	10.198
ORL	120	mar_3_1_2	58.558	21.024
ORL	120	mar_3_1_2	53.057	30.067
ORL	120	mar_3_1_2	54.248	30.067
ORL	120	mar_3_1_2	58.121	13.509
ORL	120	mar_3_1_2	72.814	30.438
ORL	120	mar_3_1_2	82.078	28.853
ORL	120	mar_3_1_2	74.815	35.672
ORL	120	mar_3_1_2	38.75	17.847
ORL	120	mar_3_1_2	27.802	19.812
ORL	120	mar_3_1_2	29.077	24.382
ORL	120	mar_3_1_2	44.598	24.698
ORL	120	mar_3_1_2	68.865	21.319
ORL	120	mar_3_1_2	31.427	20.025
ORL	120	mar_3_1_2	36.639	20.025
ORL	120	mar_3_1_2	44.991	21.932
ORL	120	mar_3_1_2	47.638	20.893
ORL	120	mar_3_1_2	44.592	18.722
ORL	120	mar_3_1_2	47.941	20.224
ORL	120	mar_3_1_2	58.166	32.985
ORL	120	mar_3_1_2	75.75	25.933
ORL	120	mar_3_1_2	79.682	54.571
ORL	120	mar_3_1_2	81.622	68.154
ORL	120	mar_3_1_2	111.667	95
ORL	120	mar_3_1_2	116.019	95
ORL	120	mar_3_1_2	38.44	20.809
ORL	120	mar_3_1_2	29.929	21.932
ORL	120	mar_3_1_2	31.021	20.809
ORL	120	mar_3_1_2	27.122	12.806
ORL	120	mar_3_1_2	25.657	12.806
ORL	120	mar_3_1_2	36.57	23.022
ORL	120	mar_3_1_2	26.084	15.133
ORL	120	mar_3_1_2	29.465	15.133
ORL	120	mar_3_1_2	38.566	21.024
ORL	120	mar_3_1_2	31.85	21.024
ORL	120	mar_3_1_2	40.148	19.698
ORL	120	mar_3_1_2	53.306	19.698
ORL	120	mar_3_1_2	50.204	29.833
ORL	120	mar_3_1_2	49.032	21.92
ORL	120	mar_3_1_2	40.115	23.759
ORL	120	mar_3_1_2	47.09	25.71
ORL	120	mar_3_1_2	53.008	35.468
ORL	120	mar_3_1_2	73.667	10.124
ORL	120	mar_3_1_2	48.003	31.385
ORL	120	mar_3_1_2	48.988	22.091
ORL	120	mar_3_1_2	44.983	20
ORL	120	mar_3_1_2	38.733	20
ORL	120	mar_3_1_2	39.501	20.396
ORL	120	mar_3_1_2	42.504	22.672
ORL	120	mar_3_1_2	53.584	20.506
ORL	120	mar_3_1_2	41.858	13.342
ORL	120	mar_3_1_2	36.637	13.342
ORL	120	mar_3_1_2	38.471	21.024
ORL	120	mar_3_1_2	23.602	13
ORL	120	mar_3_1_2	28.456	13
ORL	120	mar_3_1_2	37.193	23.087
ORL	120	mar_3_1_2	28.031	17
ORL	120	mar_3_1_2	22.306	14.213
ORL	120	mar_3_1_2	29.503	14.213
ORL	120	mar_3_1_2	25.719	12
ORL	120	mar_3_1_2	33.583	12
ORL	120	mar_3_1_2	75.63	13.73
ORL	120	mar_3_1_2	62.265	23.377
ORL	120	mar_3_1_2	90.969	33.204
ORL	120	mar_3_1_2	89.628	30.208
ORL	120	mar_3_1_2	34.461	12.748
ORL	120	mar_3_1_2	40.785	20.396
ORL	120	mar_3_1_2	41.702	31.305
ORL	120	mar_3_1_2	29.88	16.688
ORL	120	mar_3_1_2	38.607	20.224
ORL	120	mar_3_1_2	36.267	17
ORL	120	mar_3_1_2	46.865	17
ORL	120	mar_3_1_2	56.795	9.301
ORL	120	mar_3_1_2	57.82	53.085
ORL	120	mar_3_1_2	69.035	13.73
ORL	120	mar_3_1_2	74.408	11.511
ORL	120	mar_3_1_2	82.879	27.505
ORL	120	mar_3_1_2	92.005	20.555
ORL	120	mar_3_1_2	48.717	15.116
ORL	120	mar_3_1_2	44.499	22.672
ORL	120	mar_3_1_2	51.857	24.839
ORL	120	mar_3_1_2	89.25	61.327
ORL	120	mar_3_1_2	39.609	12.042
ORL	120	mar_3_1_2	40.4	12.042
ORL	120	mar_3_1_2	40.564	24.042
ORL	120	mar_3_1_2	25.573	14
ORL	120	mar_3_1_2	33.256	21.587
ORL	120	mar_3_1_2	26.078	14
ORL	120	mar_3_1_2	25.736	17.029
ORL	120	mar_3_1_2	36.951	22.672
ORL	120	mar_3_1_2	23.579	14.213
ORL	120	mar_3_1_2	27.815	12.166
ORL	120	mar_3_1_2	29.711	12.166
ORL	120	mar_3_1_2	35.764	20.881
ORL	120	mar_3_1_2	44.159	34.409
ORL	120	mar_3_1_2	62.317	22.506
ORL	120	mar_3_1_2	41.639	9.055
ORL	120	mar_3_1_2	38.49	9.055
ORL	120	mar_3_1_2	55.051	30.806
ORL	120	mar_3_1_2	94.145	16.14
ORL	120	mar_3_1_2	42.382	12.59
ORL	120	mar_3_1_2	42.227	13.509
ORL	120	mar_3_1_2	86.872	19.105
ORL	120	mar_3_1_2	82.638	19.105
ORL	120	mar_3_1_2	60.76	10.7
ORL	120	mar_3_1_2	49.324	22.472
ORL	120	mar_3_1_2	50.103	22.472
ORL	120	mar_3_1_2	44.414	23.409
ORL	120	mar_3_1_2	55.279	23.409
ORL	120	mar_3_1_2	83.731	15.182
ORL	120	mar_3_1_2	76.677	31.185
ORL	120	mar_3_1_2	75.336	14.849
ORL	120	mar_3_1_2	61.577	12.51
ORL	120	mar_3_1_2	59.298	24.505
ORL	120	mar_3_1_2	76.144	10.198
ORL	120	mar_3_1_2	80.796	10.198
ORL	120	mar_3_1_2	82.835	11.424
ORL	120	mar_3_1_2	45.577	14.983
ORL	120	mar_3_1_2	47.227	18.385
ORL	120	mar_3_1_2	54.787	31.504
ORL	120	mar_3_1_2	29.284	9.618
ORL	120	mar_3_1_2	35.947	16.553
ORL	120	mar_3_1_2	21.944	11.402
ORL	120	mar_3_1_2	23.669	11.402
ORL	120	mar_3_1_2	32.253	15
ORL	120	mar_3_1_2	37.669	23.022
ORL	120	mar_3_1_2	46.686	13
ORL	120	mar_3_1_2	53.626	13
ORL	120	mar_3_1_2	30.703	13
ORL	120	mar_3_1_2	33.902	13
ORL	120	mar_3_1_2	46.532	27.295
ORL	120	mar_3_1_2	25.924	18.788
ORL	120	mar_3_1_2	24.22	16.155
ORL	120	mar_3_1_2	27.018	16.125
ORL	120	mar_3_1_2	37.637	16.125
ORL	120	mar_3_1_2	24.516	17.72
ORL	120	mar_3_1_2	23.483	12.748
ORL	120	mar_3_1_2	32.993	18.561
ORL	120	mar_3_1_2	29.771	19.209
ORL	120	mar_3_1_2	24.617	14.577
ORL	120	mar_3_1_2	28.117	21.213
ORL	120	mar_3_1_2	30.64	10.77
ORL	120	mar_3_1_2	35.516	10.77
ORL	120	mar_3_1_2	33.56	24.839
ORL	120	mar_3_1_2	43.847	27.893
ORL	120	mar_3_1_2	48.153	25.348
ORL	120	mar_3_1_2	55.34	9.192
ORL	120	mar_3_1_2	85.082	14.036
ORL	120	mar_3_1_2	82.467	14.036
ORL	120	mar_3_1_2	41.56	14
ORL	120	mar_3_1_2	36.94	12.53
ORL	120	mar_3_1_2	44.424	12.53
ORL	120	mar_3_1_2	40.659	18.561
ORL	120	mar_3_1_2	42.916	18.668
ORL	120	mar_3_1_2	42.2	15.953
ORL	120	mar_3_1_2	37.804	16.325
ORL	120	mar_3_1_2	36.712	19
ORL	120	mar_3_1_2	46.578	19
ORL	120	mar_3_1_2	42.701	24.839
ORL	120	mar_3_1_2	50.12	24.839
ORL	120	mar_3_1_2	53.083	8.746
ORL	120	mar_3_1_2	63.945	30.7
ORL	120	mar_3_1_2	49.78	15.443
ORL	120	mar_3_1_2	48.088	9.618
ORL	120	mar_3_1_2	27.178	15.572
ORL	120	mar_3_1_2	30.24	14.213
ORL	120	mar_3_1_2	30.34	14.213
ORL	120	mar_3_1_2	31.928	18.069
ORL	120	mar_3_1_2	25.901	15.133
ORL	120	mar_3_1_2	28.462	12.369
ORL	120	mar_3_1_2	32.787	12.369
ORL	120	mar_3_1_2	35.842	13.342
ORL	120	mar_3_1_2	34.696	13.342
ORL	120	mar_3_1_2	46.001	17.117
ORL	120	mar_3_1_2	40.726	17.117
ORL	120	mar_3_1_2	46.053	20.396
ORL	120	mar_3_1_2	51.188	14.849
ORL	120	mar_3_1_2	47.818	21.024
ORL	120	mar_3_1_2	74.699	19.962
ORL	120	mar_3_1_2	88.488	9.513
ORL	120	mar_3_1_2	33.132	10.977
ORL	120	mar_3_1_2	33.157	12.083
ORL	120	mar_3_1_2	39.917	17.903
ORL	120	mar_3_1_2	29.867	10.296
ORL	120	mar_3_1_2	29.909	10.296
ORL	120	mar_3_1_2	32.301	18
ORL	120	mar_3_1_2	29.567	19.723
ORL	120	mar_3_1_2	37.897	24.91
ORL	120	mar_3_1_2	38.748	24.87
ORL	120	mar_3_1_2	37.519	19.039
ORL	120	mar_3_1_2	40.136	25
ORL	120	mar_3_1_2	44.781	18.439
ORL	120	mar_3_1_2	48.736	18.439
ORL	120	mar_3_1_2	33.284	12.649
ORL	120	mar_3_1_2	31.397	12.649
ORL	120	mar_3_1_2	32.787	18.028
ORL	120	mar_3_1_2	24.476	20.224
ORL	120	mar_3_1_2	59.374	23.601
ORL	120	mar_3_1_2	75.327	23.601
ORL	120	mar_3_1_2	25.492	13.416
ORL	120	mar_3_1_2	23.393	13.416
ORL	120	mar_3_1_2	27.918	23.022
ORL	120	mar_3_1_2	25.073	14.866
ORL	120	mar_3_1_2	37.894	23.707
ORL	120	mar_3_1_2	27.708	11.18
ORL	120	mar_3_1_2	33.812	11.18
ORL	120	mar_3_1_2	35.58	10.44
ORL	120	mar_3_1_2	38.046	10.44
ORL	120	mar_3_1_2	40.107	23.431
ORL	120	mar_3_1_2	43.624	18.028
ORL	120	mar_3_1_2	49.606	18.028
ORL	120	mar_3_1_2	40.106	8.746
ORL	120	mar_3_1_2	29.216	14.089
ORL	120	mar_3_1_2	31.863	15.297
ORL	120	mar_3_1_2	29.619	12.369
ORL	120	mar_3_1_2	26.343	12.369
ORL	120	mar_3_1_2	27.118	19.416
ORL	120	mar_3_1_2	39.415	24.352
ORL	120	mar_3_1_2	31.986	21.26
ORL	120	mar_3_1_2	46.761	21.954
ORL	120	mar_3_1_2	27.058	19.235
ORL	120	mar_3_1_2	30.367	19.105
ORL	120	mar_3_1_2	39.488	19.105
ORL	120	mar_3_1_2	49.39	22.204
ORL	120	mar_3_1_2	54.103	18.358
ORL	120	mar_3_1_2	47.332	18.358
ORL	120	mar_3_1_2	47.179	20
ORL	120	mar_3_1_2	48.732	16.568
ORL	120	mar_3_1_2	120.864	11.336
ORL	120	mar_3_1_2	60.557	12.748
ORL	120	mar_3_1_2	52.256	14.714
ORL	120	mar_3_1_2	50.308	15.811
ORL	120	mar_3_1_2	56.198	8.746
ORL	120	mar_3_1_2	62.674	15.297
ORL	120	mar_3_1_2	34.558	14.3
ORL	120	mar_3_1_2	36.759	12.748
ORL	120	mar_3_1_2	41.694	29.707
ORL	120	mar_3_1_2	37.05	20.555
ORL	120	mar_3_1_2	44.427	18.028
ORL	120	mar_3_1_2	51.437	18.028
ORL	120	mar_3_1_2	48.312	12.021
ORL	120	mar_3_1_2	72.686	31.217
ORL	120	mar_3_1_2	30.884	11.068
ORL	120	mar_3_1_2	28.327	18.868
ORL	120	mar_3_1_2	40.353	18.868
ORL	120	mar_3_1_2	34.063	16.125
ORL	120	mar_3_1_2	27.588	15.116
ORL	120	mar_3_1_2	58.896	8.631
ORL	120	mar_3_1_2	60.421	9.513
ORL	120	mar_3_1_2	73.029	24.698
ORL	120	mar_3_1_2	65.209	24.698
ORL	120	mar_3_1_2	45.96	8.602
ORL	120	mar_3_1_2	51.957	8.602
ORL	120	mar_3_1_2	36.857	10.512
ORL	120	mar_3_1_2	58.758	12.021
ORL	120	mar_3_1_2	36.17	14.983
ORL	120	mar_3_1_2	41.845	27.973
ORL	120	mar_3_1_2	28.789	10
ORL	120	mar_3_1_2	28.884	10
ORL	120	mar_3_1_2	29.892	20.616
ORL	120	mar_3_1_2	35.315	23.022
ORL	120	mar_3_1_2	41.327	24.597
ORL	120	mar_3_1_2	30.415	15.232
ORL	120	mar_3_1_2	31.251	15.232
ORL	120	mar_3_1_2	42.587	22.361
ORL	120	mar_3_1_2	35.416	23.259
ORL	120	mar_3_1_2	41.756	19
ORL	120	mar_3_1_2	44.745	19
ORL	120	mar_3_1_2	38.103	23.717
ORL	120	mar_3_1_2	32.443	10.607
ORL	120	mar_3_1_2	37.855	18.358
ORL	120	mar_3_1_2	68.213	16.985
ORL	120	mar_3_1_2	56.536	16.808
ORL	120	mar_3_1_2	62.446	16.263
ORL	120	mar_3_1_2	57.173	22.638
ORL	120	mar_3_1_2	63.848	10.124
ORL	120	mar_3_1_2	51.784	13.583
ORL	120	mar_3_1_2	30.096	9.434
