genotype	texture	date_plate	avg6	avg1
ORL	P180	dec_23_2_2	24.939	13.601
ORL	P180	dec_23_2_2	29.233	13.601
ORL	P180	dec_23_2_2	29.957	21.213
ORL	P180	dec_23_2_2	52.378	20
ORL	P180	dec_23_2_2	47.503	15.811
ORL	P180	dec_23_2_2	57.198	15.811
ORL	P180	dec_23_2_2	99.955	20.506
ORL	P180	dec_23_2_2	58.388	23.505
ORL	P180	dec_23_2_2	33.714	21.932
ORL	P180	dec_23_2_2	23.184	12.728
ORL	P180	dec_23_2_2	23.068	12.042
ORL	P180	dec_23_2_2	21.584	12.042
ORL	P180	dec_23_2_2	21.845	15.524
ORL	P180	dec_23_2_2	27.188	19.313
ORL	P180	dec_23_2_2	23.646	15.232
ORL	P180	dec_23_2_2	31.247	15.232
ORL	P180	dec_23_2_2	24.373	15.524
ORL	P180	dec_23_2_2	25.793	20.616
ORL	P180	dec_23_2_2	24.918	13
ORL	P180	dec_23_2_2	24.884	13
ORL	P180	dec_23_2_2	27.227	15.297
ORL	P180	dec_23_2_2	30.059	15.297
ORL	P180	dec_23_2_2	25.498	18.601
ORL	P180	dec_23_2_2	24.399	18.601
ORL	P180	dec_23_2_2	24.407	13.928
ORL	P180	dec_23_2_2	23.242	13.928
ORL	P180	dec_23_2_2	25.345	19.105
ORL	P180	dec_23_2_2	31.001	23.345
ORL	P180	dec_23_2_2	28.366	23.259
ORL	P180	dec_23_2_2	21.92	17.464
ORL	P180	dec_23_2_2	21.023	14.318
ORL	P180	dec_23_2_2	22.13	14.318
ORL	P180	dec_23_2_2	25.79	15.811
ORL	P180	dec_23_2_2	29.764	15.811
ORL	P180	dec_23_2_2	35.296	24.166
ORL	P180	dec_23_2_2	29.753	12.042
ORL	P180	dec_23_2_2	26.04	12.042
ORL	P180	dec_23_2_2	21.846	17.804
ORL	P180	dec_23_2_2	23.438	13.601
ORL	P180	dec_23_2_2	21.412	13.601
ORL	P180	dec_23_2_2	22.351	16.553
ORL	P180	dec_23_2_2	22.824	17.464
ORL	P180	dec_23_2_2	27.21	17.464
ORL	P180	dec_23_2_2	29.704	12.083
ORL	P180	dec_23_2_2	25.834	12.083
ORL	P180	dec_23_2_2	23.939	16.971
ORL	P180	dec_23_2_2	20.989	9.22
ORL	P180	dec_23_2_2	21.304	9.22
ORL	P180	dec_23_2_2	21.75	13.342
ORL	P180	dec_23_2_2	21.998	13.342
ORL	P180	dec_23_2_2	24.527	9.487
ORL	P180	dec_23_2_2	30.143	9.487
ORL	P180	dec_23_2_2	24.494	20
ORL	P180	dec_23_2_2	23.85	13.892
ORL	P180	dec_23_2_2	21.263	13.892
ORL	P180	dec_23_2_2	26.904	20
ORL	P180	dec_23_2_2	24.589	17.117
ORL	P180	dec_23_2_2	20.67	17.029
ORL	P180	dec_23_2_2	22.795	17.029
ORL	P180	dec_23_2_2	33.406	20
ORL	P180	dec_23_2_2	25.581	19.698
ORL	P180	dec_23_2_2	21.798	13.038
ORL	P180	dec_23_2_2	26.779	13.038
ORL	P180	dec_23_2_2	31.66	21.19
ORL	P180	dec_23_2_2	29.085	12.166
ORL	P180	dec_23_2_2	27.342	12.042
ORL	P180	dec_23_2_2	24.934	12.042
ORL	P180	dec_23_2_2	25.95	15.232
ORL	P180	dec_23_2_2	24.213	15.232
ORL	P180	dec_23_2_2	24.986	20.248
ORL	P180	dec_23_2_2	25.98	20.616
ORL	P180	dec_23_2_2	25.281	18.788
ORL	P180	dec_23_2_2	28.216	19.313
ORL	P180	dec_23_2_2	27.447	19.416
ORL	P180	dec_23_2_2	24.774	13.892
ORL	P180	dec_23_2_2	28.461	13.892
ORL	P180	dec_23_2_2	30.946	24.083
ORL	P180	dec_23_2_2	23.19	17.029
ORL	P180	dec_23_2_2	26.01	11.18
ORL	P180	dec_23_2_2	26.588	11.18
ORL	P180	dec_23_2_2	25.971	19.849
ORL	P180	dec_23_2_2	25.354	22
ORL	P180	dec_23_2_2	26.541	15.524
ORL	P180	dec_23_2_2	30.052	15.524
ORL	P180	dec_23_2_2	41.892	20.248
ORL	P180	dec_23_2_2	33.473	19.849
ORL	P180	dec_23_2_2	25.425	18.682
ORL	P180	dec_23_2_2	25.549	12.042
ORL	P180	dec_23_2_2	23.771	12.042
ORL	P180	dec_23_2_2	24.672	21.587
ORL	P180	dec_23_2_2	29.054	17.464
ORL	P180	dec_23_2_2	28.741	17.464
ORL	P180	dec_23_2_2	25.5	13.416
ORL	P180	dec_23_2_2	24.382	13.416
ORL	P180	dec_23_2_2	24.468	17.72
ORL	P180	dec_23_2_2	31.221	24.698
ORL	P180	dec_23_2_2	27.507	22.204
ORL	P180	dec_23_2_2	36.729	21.095
ORL	P180	dec_23_2_2	28.877	13.038
ORL	P180	dec_23_2_2	32.058	13.038
ORL	P180	dec_23_2_2	30.005	25.554
ORL	P180	dec_23_2_2	26.728	19.416
ORL	P180	dec_23_2_2	23.849	15.556
ORL	P180	dec_23_2_2	24.449	20.224
ORL	P180	dec_23_2_2	24.288	15.811
ORL	P180	dec_23_2_2	25.853	13.342
ORL	P180	dec_23_2_2	23.867	13.342
ORL	P180	dec_23_2_2	28.43	20.125
ORL	P180	dec_23_2_2	29.179	12.806
ORL	P180	dec_23_2_2	27.963	12.806
ORL	P180	dec_23_2_2	34.94	15.264
ORL	P180	dec_23_2_2	29.521	14
ORL	P180	dec_23_2_2	30.85	14
ORL	P180	dec_23_2_2	31.496	19.698
ORL	P180	dec_23_2_2	20.892	14.318
ORL	P180	dec_23_2_2	24.377	14.142
ORL	P180	dec_23_2_2	22.977	11.18
ORL	P180	dec_23_2_2	23.64	11.18
ORL	P180	dec_23_2_2	24.818	17.464
ORL	P180	dec_23_2_2	22.391	12.53
ORL	P180	dec_23_2_2	22.59	13.454
ORL	P180	dec_23_2_2	20.931	17.464
ORL	P180	dec_23_2_2	22.137	16.279
ORL	P180	dec_23_2_2	24.305	16.279
ORL	P180	dec_23_2_2	22.836	18.682
ORL	P180	dec_23_2_2	21.659	12.53
ORL	P180	dec_23_2_2	22.314	10.198
ORL	P180	dec_23_2_2	23.881	10.198
ORL	P180	dec_23_2_2	23.294	19.209
ORL	P180	dec_23_2_2	29.059	17.029
ORL	P180	dec_23_2_2	24.82	17.029
ORL	P180	dec_23_2_2	31.887	21.213
ORL	P180	dec_23_2_2	27.343	12.728
ORL	P180	dec_23_2_2	25.407	12.728
ORL	P180	dec_23_2_2	24.366	18.028
ORL	P180	dec_23_2_2	24.502	15.811
ORL	P180	dec_23_2_2	23.67	15.811
ORL	P180	dec_23_2_2	28.289	14.142
ORL	P180	dec_23_2_2	28.019	14.765
ORL	P180	dec_23_2_2	29.221	18.788
ORL	P180	dec_23_2_2	27.988	18.788
ORL	P180	dec_23_2_2	24.046	12.806
ORL	P180	dec_23_2_2	24.63	12.806
ORL	P180	dec_23_2_2	29.815	17.117
ORL	P180	dec_23_2_2	27.076	17.117
ORL	P180	dec_23_2_2	19.24	10.817
ORL	P180	dec_23_2_2	18.951	7.071
ORL	P180	dec_23_2_2	19.382	7.071
ORL	P180	dec_23_2_2	21.565	13.038
ORL	P180	dec_23_2_2	27.915	14.213
ORL	P180	dec_23_2_2	22.715	14.142
ORL	P180	dec_23_2_2	30.571	19.105
ORL	P180	dec_23_2_2	22.866	14.142
ORL	P180	dec_23_2_2	24.708	19.723
ORL	P180	dec_23_2_2	28.104	14.866
ORL	P180	dec_23_2_2	37.296	18.028
ORL	P180	dec_23_2_2	25.543	14.866
ORL	P180	dec_23_2_2	27.261	19.698
ORL	P180	dec_23_2_2	21.217	14.142
ORL	P180	dec_23_2_2	28.298	14.142
ORL	P180	dec_23_2_2	22.608	13.454
ORL	P180	dec_23_2_2	29.121	13.454
ORL	P180	dec_23_2_2	33.776	19.416
ORL	P180	dec_23_2_2	29.253	18.974
ORL	P180	dec_23_2_2	24.367	21.213
ORL	P180	dec_23_2_2	25.59	18.385
ORL	P180	dec_23_2_2	24.001	14.422
ORL	P180	dec_23_2_2	25.997	14.422
ORL	P180	dec_23_2_2	34.822	22.023
ORL	P180	dec_23_2_2	27.178	18.682
ORL	P180	dec_23_2_2	28.817	18.028
ORL	P180	dec_23_2_2	26.821	18.028
ORL	P180	dec_23_2_2	25.648	18.439
ORL	P180	dec_23_2_2	26.029	18.682
ORL	P180	dec_23_2_2	26.476	18.682
ORL	P180	dec_23_2_2	28.987	19.849
ORL	P180	dec_23_2_2	34.001	12.748
ORL	P180	dec_23_2_2	24.949	13.657
ORL	P180	dec_23_2_2	27.737	18
ORL	P180	dec_23_2_2	47.589	33.615
ORL	P180	dec_23_2_2	33.958	21.095
ORL	P180	dec_23_2_2	23.941	14.318
ORL	P180	dec_23_2_2	26.675	14.318
ORL	P180	dec_23_2_2	33.305	18.868
ORL	P180	dec_23_2_2	24.616	13.601
ORL	P180	dec_23_2_2	32.107	13.601
ORL	P180	dec_23_2_2	33.379	18.248
ORL	P180	dec_23_2_2	31.006	18.248
ORL	P180	dec_23_2_2	25.917	12.207
ORL	P180	dec_23_2_2	29.989	12.207
ORL	P180	dec_23_2_2	31.936	21.024
ORL	P180	dec_23_2_2	29.361	17
ORL	P180	dec_23_2_2	40.659	19.698
ORL	P180	dec_23_2_2	32.824	24.187
ORL	P180	dec_23_2_2	24.629	13
ORL	P180	dec_23_2_2	24.231	13
ORL	P180	dec_23_2_2	26.194	13.928
ORL	P180	dec_23_2_2	30.25	13.928
ORL	P180	dec_23_2_2	32.615	21.84
ORL	P180	dec_23_2_2	28.576	17.088
ORL	P180	dec_23_2_2	25.796	19.235
ORL	P180	dec_23_2_2	34.879	25.318
ORL	P180	dec_23_2_2	20.873	9.055
ORL	P180	dec_23_2_2	21.965	9.055
ORL	P180	dec_23_2_2	23.694	11
ORL	P180	dec_23_2_2	27.804	17.117
ORL	P180	dec_23_2_2	23.745	15.232
ORL	P180	dec_23_2_2	30.256	15.232
ORL	P180	dec_23_2_2	42.404	24.413
ORL	P180	dec_23_2_2	41.746	24.352
ORL	P180	dec_23_2_2	26.152	13
ORL	P180	dec_23_2_2	23.395	13
ORL	P180	dec_23_2_2	23.483	16
ORL	P180	dec_23_2_2	34.578	25.495
ORL	P180	dec_23_2_2	133.841	13.285
ORL	P180	dec_23_2_2	29.278	12.021
ORL	P180	dec_23_2_2	37.171	18.722
ORL	P180	dec_23_2_2	32.252	18.358
ORL	P180	dec_23_2_2	27.42	18.358
ORL	P180	dec_23_2_2	29.898	16.447
ORL	P180	dec_23_2_2	44.904	16.279
ORL	P180	dec_23_2_2	40.355	16.279
ORL	P180	dec_23_2_2	26.538	13.509
ORL	P180	dec_23_2_2	30.801	16.763
ORL	P180	dec_23_2_2	30.263	11.769
ORL	P180	dec_23_2_2	32.742	11.314
ORL	P180	dec_23_2_2	29.178	11.314
ORL	P180	dec_23_2_2	31.36	13.928
ORL	P180	dec_23_2_2	24.959	13.928
ORL	P180	dec_23_2_2	22.626	11.424
ORL	P180	dec_23_2_2	30.645	16.401
ORL	P180	dec_23_2_2	34.88	18.385
ORL	P180	dec_23_2_2	28.134	15.7
ORL	P180	dec_23_2_2	33.669	20.7
ORL	P180	dec_23_2_2	35.526	25.71
ORL	P180	dec_23_2_2	27.128	20
ORL	P180	dec_23_2_2	37.264	20
ORL	P180	dec_23_2_2	37.545	31.765
ORL	P180	dec_23_2_2	30.834	12.728
ORL	P180	dec_23_2_2	25.424	12.728
ORL	P180	dec_23_2_2	30.927	14.318
ORL	P180	dec_23_2_2	31.042	14.318
ORL	P180	dec_23_2_2	24.572	18.344
ORL	P180	dec_23_2_2	27.788	18.974
ORL	P180	dec_23_2_2	30.677	20.809
ORL	P180	dec_23_2_2	31.566	18.788
ORL	P180	dec_23_2_2	29.974	15.232
ORL	P180	dec_23_2_2	24.193	15.232
ORL	P180	dec_23_2_2	27.392	18.358
ORL	P180	dec_23_2_2	28.812	17.692
ORL	P180	dec_23_2_2	38.347	17.692
ORL	P180	dec_23_2_2	29.414	20.1
ORL	P180	dec_23_2_2	27.705	14.56
ORL	P180	dec_23_2_2	23.45	14.56
ORL	P180	dec_23_2_2	25.126	15.033
ORL	P180	dec_23_2_2	23.967	15.033
ORL	P180	dec_23_2_2	31.82	17.493
ORL	P180	dec_23_2_2	31.881	21.932
ORL	P180	dec_23_2_2	28.491	17.117
ORL	P180	dec_23_2_2	34.107	17.117
ORL	P180	dec_23_2_2	43.294	25.495
ORL	P180	dec_23_2_2	40.379	28.16
ORL	P180	dec_23_2_2	36.207	20.248
ORL	P180	dec_23_2_2	31.907	19
ORL	P180	dec_23_2_2	31.145	19
ORL	P180	dec_23_2_2	33.236	15.652
ORL	P180	dec_23_2_2	33.945	15.652
ORL	P180	dec_23_2_2	43.281	21.378
ORL	P180	dec_23_2_2	44.399	22.023
ORL	P180	dec_23_2_2	33.213	15
ORL	P180	dec_23_2_2	27.331	15
ORL	P180	dec_23_2_2	35.7	19.416
ORL	P180	dec_23_2_2	28.921	18.248
ORL	P180	dec_23_2_2	34.219	18.682
ORL	P180	dec_23_2_2	37.601	18.248
ORL	P180	dec_23_2_2	36.002	18.385
ORL	P180	dec_23_2_2	43.06	17
ORL	P180	dec_23_2_2	46.596	17
ORL	P180	dec_23_2_2	29.637	14.23
ORL	P180	dec_23_2_2	34.18	18.439
ORL	P180	dec_23_2_2	35.949	27.203
ORL	P180	dec_23_2_2	25.152	15.652
ORL	P180	dec_23_2_2	24.103	15.652
ORL	P180	dec_23_2_2	35.611	15.133
ORL	P180	dec_23_2_2	27.133	15.133
ORL	P180	dec_23_2_2	24.732	17.263
ORL	P180	dec_23_2_2	31.338	13.153
ORL	P180	dec_23_2_2	28.071	13.153
ORL	P180	dec_23_2_2	25.039	17.029
ORL	P180	dec_23_2_2	32.984	17
ORL	P180	dec_23_2_2	28.357	17
ORL	P180	dec_23_2_2	60.352	15.116
ORL	P180	dec_23_2_2	56.635	21.633
ORL	P180	dec_23_2_2	51.1	21.633
ORL	P180	dec_23_2_2	40.625	25.179
ORL	P180	dec_23_2_2	34.523	14.866
ORL	P180	dec_23_2_2	33.273	14.142
ORL	P180	dec_23_2_2	39.234	14.142
ORL	P180	dec_23_2_2	41.794	12.369
ORL	P180	dec_23_2_2	50.385	12.369
ORL	P180	dec_23_2_2	97.281	20.94
ORL	P180	dec_23_2_2	103.427	21.272
ORL	P180	dec_23_2_2	42.018	23.409
ORL	P180	dec_23_2_2	33.733	23.259
ORL	P180	dec_23_2_2	32.576	14.866
ORL	P180	dec_23_2_2	24.326	14.318
ORL	P180	dec_23_2_2	25.061	14.318
ORL	P180	dec_23_2_2	27.634	15.652
ORL	P180	dec_23_2_2	27.836	15.556
ORL	P180	dec_23_2_2	32.082	15.556
ORL	P180	dec_23_2_2	23.317	19.105
ORL	P180	dec_23_2_2	34.178	19.235
ORL	P180	dec_23_2_2	81.178	19.3
ORL	P180	dec_23_2_2	87.877	10.977
ORL	P180	dec_23_2_2	41.858	12.649
ORL	P180	dec_23_2_2	34.145	12.649
ORL	P180	dec_23_2_2	28.857	15.811
ORL	P180	dec_23_2_2	36.874	17.029
ORL	P180	dec_23_2_2	30.779	18.358
ORL	P180	dec_23_2_2	34.712	18.358
ORL	P180	dec_23_2_2	29.292	16.125
ORL	P180	dec_23_2_2	26.815	16.125
ORL	P180	dec_23_2_2	23.904	14.422
ORL	P180	dec_23_2_2	22.533	17.088
ORL	P180	dec_23_2_2	30.523	19
ORL	P180	dec_23_2_2	22.542	14.422
ORL	P180	dec_23_2_2	27.73	15.652
ORL	P180	dec_23_2_2	24.919	12.042
ORL	P180	dec_23_2_2	31.98	12.042
ORL	P180	dec_23_2_2	40.018	22.804
ORL	P180	dec_23_2_2	29.114	11.18
ORL	P180	dec_23_2_2	25.821	11.18
ORL	P180	dec_23_2_2	25.572	17
ORL	P180	dec_23_2_2	28.776	17
ORL	P180	dec_23_2_2	29.218	20.616
ORL	P180	dec_23_2_2	39.931	19.647
ORL	P180	dec_23_2_2	40.994	19.647
ORL	P180	dec_23_2_2	30.95	16.125
ORL	P180	dec_23_2_2	33.962	16.125
ORL	P180	dec_23_2_2	38.959	15
ORL	P180	dec_23_2_2	35.175	15
ORL	P180	dec_23_2_2	53.878	27.803
ORL	P180	dec_23_2_2	56.18	11.424
ORL	P180	dec_23_2_2	49.021	11.402
ORL	P180	dec_23_2_2	44.842	11.402
ORL	P180	dec_23_2_2	44.559	17.804
ORL	P180	dec_23_2_2	82.454	18.111
ORL	P180	dec_23_2_2	84.9	18.111
ORL	P180	dec_23_2_2	87.492	18.974
ORL	P180	dec_23_2_2	111.191	13.509
ORL	P180	dec_23_2_2	39.795	13.601
ORL	P180	dec_23_2_2	38.865	13.601
ORL	P180	dec_23_2_2	48.729	14.765
ORL	P180	dec_23_2_2	58.178	14.765
ORL	P180	dec_23_2_2	30.838	14.142
ORL	P180	dec_23_2_2	24.931	12.369
ORL	P180	dec_23_2_2	26.215	12.369
ORL	P180	dec_23_2_2	26.504	12
ORL	P180	dec_23_2_2	24.964	12
ORL	P180	dec_23_2_2	31.047	25.495
ORL	P180	dec_23_2_2	30.797	18.028
ORL	P180	dec_23_2_2	30.09	15.033
ORL	P180	dec_23_2_2	30.563	15.033
ORL	P180	dec_23_2_2	34.674	26
ORL	P180	dec_23_2_2	25.714	18.111
ORL	P180	dec_23_2_2	31.461	19.698
ORL	P180	dec_23_2_2	22.802	15.297
ORL	P180	dec_23_2_2	29.802	15.297
ORL	P180	dec_23_2_2	29.237	21.471
ORL	P180	dec_23_2_2	22.551	17.889
ORL	P180	dec_23_2_2	31.476	24.021
ORL	P180	dec_23_2_2	24.109	14.866
ORL	P180	dec_23_2_2	28.67	14.866
ORL	P180	dec_23_2_2	32.269	17.493
ORL	P180	dec_23_2_2	26.688	17.493
ORL	P180	dec_23_2_2	26.068	19
ORL	P180	dec_23_2_2	23.027	17.889
ORL	P180	dec_23_2_2	27.131	17.464
ORL	P180	dec_23_2_2	33.583	17.464
ORL	P180	dec_23_2_2	28.868	22.361
ORL	P180	dec_23_2_2	26.598	18.248
ORL	P180	dec_23_2_2	28.191	19.209
ORL	P180	dec_23_2_2	29.471	19.209
ORL	P180	dec_23_2_2	22.879	14.318
ORL	P180	dec_23_2_2	22.509	13.892
ORL	P180	dec_23_2_2	23.134	13.892
ORL	P180	dec_23_2_2	34.18	18.028
ORL	P180	dec_23_2_2	28.75	18.028
ORL	P180	dec_23_2_2	27.259	22.847
ORL	P180	dec_23_2_2	34.138	21.213
ORL	P180	dec_23_2_2	24.887	19.313
ORL	P180	dec_23_2_2	31.119	22.136
ORL	P180	dec_23_2_2	34.922	17.029
ORL	P180	dec_23_2_2	28.688	17.029
ORL	P180	dec_23_2_2	26.792	14.213
ORL	P180	dec_23_2_2	30.227	14.213
ORL	P180	dec_23_2_2	23.002	15.524
ORL	P180	dec_23_2_2	24.918	14.422
ORL	P180	dec_23_2_2	25.397	14.422
ORL	P180	dec_23_2_2	28.674	13.928
ORL	P180	dec_23_2_2	30.215	13.928
ORL	P180	dec_23_2_2	23.316	11.045
ORL	P180	dec_23_2_2	25.808	13.153
ORL	P180	dec_23_2_2	33.263	13.153
ORL	P180	dec_23_2_2	31.642	24.187
ORL	P180	dec_23_2_2	22.998	11.045
ORL	P180	dec_23_2_2	21.479	14.422
ORL	P180	dec_23_2_2	27.709	21.587
ORL	P180	dec_23_2_2	23.533	13.928
ORL	P180	dec_23_2_2	24.45	13.928
ORL	P180	dec_23_2_2	23.761	14.036
ORL	P180	dec_23_2_2	24.642	14.036
ORL	P180	dec_23_2_2	32.4	18.028
ORL	P180	dec_23_2_2	28.245	22.204
ORL	P180	dec_23_2_2	28.723	22.361
ORL	P180	dec_23_2_2	29.947	21.84
ORL	P180	dec_23_2_2	27.911	15.524
ORL	P180	dec_23_2_2	23.373	15.524
ORL	P180	dec_23_2_2	24.32	21.26
ORL	P180	dec_23_2_2	25.53	20.396
ORL	P180	dec_23_2_2	23.218	17
ORL	P180	dec_23_2_2	24.1	14.318
ORL	P180	dec_23_2_2	24.281	14.318
ORL	P180	dec_23_2_2	32.926	21.401
ORL	P180	dec_23_2_2	25.742	15.811
ORL	P180	dec_23_2_2	26.026	15.811
ORL	P180	dec_23_2_2	28.176	20.518
ORL	P180	dec_23_2_2	27.412	11.18
ORL	P180	dec_23_2_2	27.425	11.18
ORL	P180	dec_23_2_2	32.853	16.763
ORL	P180	dec_23_2_2	37.258	16.763
ORL	P180	dec_23_2_2	45.045	20.224
ORL	P180	dec_23_2_2	46.995	16.125
ORL	P180	dec_23_2_2	46.538	16.125
ORL	P180	dec_23_2_2	41.121	13
ORL	P180	dec_23_2_2	40.084	13
ORL	P180	dec_23_2_2	45.037	17.029
ORL	P180	dec_23_2_2	100.665	16.763
ORL	P180	dec_23_2_2	107.842	24.739
ORL	P180	dec_23_2_2	98.019	16.763
ORL	P180	dec_23_2_2	99.875	14.916
ORL	P180	dec_23_2_2	97.352	24.166
ORL	P180	dec_23_2_2	37.815	15.811
ORL	P180	dec_23_2_2	29.466	15.811
ORL	P180	dec_23_2_2	30.046	21.541
ORL	P180	dec_23_2_2	24.306	17.804
ORL	P180	dec_23_2_2	24.323	20.809
ORL	P180	dec_23_2_2	32.176	19.209
ORL	P180	dec_23_2_2	32.227	19.209
ORL	P180	dec_23_2_2	35.395	19.647
ORL	P180	dec_23_2_2	25.688	19.647
ORL	P180	dec_23_2_2	22.363	13.153
ORL	P180	dec_23_2_2	25.873	11.402
ORL	P180	dec_23_2_2	30.845	11.402
ORL	P180	dec_23_2_2	32.193	26.249
ORL	P180	dec_23_2_2	153.577	9.22
ORL	P180	dec_23_2_2	158.27	9.22
ORL	P180	dec_23_2_2	136.039	13
ORL	P180	dec_23_2_2	131.108	13
ORL	P180	dec_23_2_2	35.341	24.413
ORL	P180	dec_23_2_2	37.014	26
ORL	P180	dec_23_2_2	24.295	12.207
ORL	P180	dec_23_2_2	23.639	12.207
ORL	P180	dec_23_2_2	26.955	15.556
ORL	P180	dec_23_2_2	34.23	22.561
ORL	P180	dec_23_2_2	25.363	18
ORL	P180	dec_23_2_2	33.757	22.561
ORL	P180	dec_23_2_2	24.852	15.811
ORL	P180	dec_23_2_2	27.07	15.811
ORL	P180	dec_23_2_2	24.001	9.899
ORL	P180	dec_23_2_2	28.062	9.899
ORL	P180	dec_23_2_2	27.652	19.026
ORL	P180	dec_23_2_2	29.3	15.264
ORL	P180	dec_23_2_2	29.638	15.264
ORL	P180	dec_23_2_2	30.242	20.881
ORL	P180	dec_23_2_2	36.007	11.18
ORL	P180	dec_23_2_2	30.608	11.18
ORL	P180	dec_23_2_2	29.368	22
ORL	P180	dec_23_2_2	29.973	22
ORL	P180	dec_23_2_2	24.986	14.318
ORL	P180	dec_23_2_2	29.104	14.318
ORL	P180	dec_23_2_2	35.17	20.616
ORL	P180	dec_23_2_2	34.766	20.616
ORL	P180	dec_23_2_2	26.636	15
ORL	P180	dec_23_2_2	24.005	15
ORL	P180	dec_23_2_2	23.779	16.643
ORL	P180	dec_23_2_2	24.516	16.125
ORL	P180	dec_23_2_2	30.575	16.125
ORL	P180	dec_23_2_2	29.277	15.232
ORL	P180	dec_23_2_2	29.721	15.232
ORL	P180	dec_23_2_2	22.576	16.643
ORL	P180	dec_23_2_2	27.26	19.416
ORL	P180	dec_23_2_2	23.434	15.652
ORL	P180	dec_23_2_2	26.762	14.318
ORL	P180	dec_23_2_2	31.254	14.318
ORL	P180	dec_23_2_2	27.704	20
ORL	P180	dec_23_2_2	29.379	18.028
ORL	P180	dec_23_2_2	31.869	14.56
ORL	P180	dec_23_2_2	37.699	14.318
ORL	P180	dec_23_2_2	39.727	14.318
ORL	P180	dec_23_2_2	36.116	14.56
ORL	P180	dec_23_2_2	79.367	15.89
ORL	P180	dec_23_2_2	77.164	25.622
ORL	P180	dec_23_2_2	43.388	18.111
ORL	P180	dec_23_2_2	52.013	17.734
ORL	P180	dec_23_2_2	43.799	18.111
ORL	P180	dec_23_2_2	52.243	37.802
ORL	P180	dec_23_2_2	43.968	11.511
ORL	P180	dec_23_2_2	56.008	12.649
ORL	P180	dec_23_2_2	58.744	12.649
ORL	P180	dec_23_2_2	38.237	14
ORL	P180	dec_23_2_2	36.566	14
ORL	P180	dec_23_2_2	37.974	14.318
ORL	P180	dec_23_2_2	40.155	14.318
ORL	P180	dec_23_2_2	42.971	18.028
ORL	P180	dec_23_2_2	24.344	18.788
ORL	P180	dec_23_2_2	26.801	13
ORL	P180	dec_23_2_2	32.335	13
ORL	P180	dec_23_2_2	29.236	15.232
ORL	P180	dec_23_2_2	23.7	15.232
ORL	P180	dec_23_2_2	37.963	21.954
ORL	P180	dec_23_2_2	27.806	21.954
ORL	P180	dec_23_2_2	22.088	16.125
ORL	P180	dec_23_2_2	24.856	16.279
ORL	P180	dec_23_2_2	25.734	19.235
ORL	P180	dec_23_2_2	24.842	17.464
ORL	P180	dec_23_2_2	24.286	19.235
ORL	P180	dec_23_2_2	27.388	19.313
ORL	P180	dec_23_2_2	24.887	11.402
ORL	P180	dec_23_2_2	30.063	11.402
ORL	P180	dec_23_2_2	26.039	14.866
ORL	P180	dec_23_2_2	26.842	14.765
ORL	P180	dec_23_2_2	27.468	14.765
ORL	P180	dec_23_2_2	29.725	18.682
ORL	P180	dec_23_2_2	23.461	17.464
ORL	P180	dec_23_2_2	23.262	14.318
ORL	P180	dec_23_2_2	24.172	14.318
ORL	P180	dec_23_2_2	29.537	18.385
ORL	P180	dec_23_2_2	29.44	24.021
ORL	P180	dec_23_2_2	32.53	17.692
ORL	P180	dec_23_2_2	34.615	17.692
ORL	P180	dec_23_2_2	47.639	19.416
ORL	P180	dec_23_2_2	38.16	14
ORL	P180	dec_23_2_2	32.134	14
ORL	P180	dec_23_2_2	28.511	10.977
ORL	P180	dec_23_2_2	35.743	26.249
ORL	P180	dec_23_2_2	21.576	14.577
ORL	P180	dec_23_2_2	26.994	17.205
ORL	P180	dec_23_2_2	30.878	18
ORL	P180	dec_23_2_2	23.582	17.029
ORL	P180	dec_23_2_2	25.076	20.652
ORL	P180	dec_23_2_2	23.797	12.042
ORL	P180	dec_23_2_2	25.869	12.042
ORL	P180	dec_23_2_2	33.453	16.125
ORL	P180	dec_23_2_2	25.546	19
ORL	P180	dec_23_2_2	31.542	21.932
ORL	P180	dec_23_2_2	27.629	22.361
ORL	P180	dec_23_2_2	23.942	19.026
ORL	P180	dec_23_2_2	23.624	17.464
ORL	P180	dec_23_2_2	27.847	17.464
ORL	P180	dec_23_2_2	30.917	23.022
ORL	P180	dec_23_2_2	36.509	20
ORL	P180	dec_23_2_2	26.934	17.205
ORL	P180	dec_23_2_2	24.627	17.205
ORL	P180	dec_23_2_2	26.37	18.868
ORL	P180	dec_23_2_2	32.431	13.416
ORL	P180	dec_23_2_2	25.805	13.416
ORL	P180	dec_23_2_2	23.746	18.439
ORL	P180	dec_23_2_2	24.483	14.318
ORL	P180	dec_23_2_2	23.192	18.439
ORL	P180	dec_23_2_2	21.716	14.318
ORL	P180	dec_23_2_2	23.006	14.866
ORL	P180	dec_23_2_2	28.751	14.866
ORL	P180	dec_23_2_2	24.707	16.492
ORL	P180	dec_23_2_2	21.089	14.318
ORL	P180	dec_23_2_2	23.837	19.235
ORL	P180	dec_23_2_2	32.379	21.378
ORL	P180	dec_23_2_2	23.208	15
ORL	P180	dec_23_2_2	34.737	20.224
ORL	P180	dec_23_2_2	24.015	14.142
ORL	P180	dec_23_2_2	24.677	14.142
ORL	P180	dec_23_2_2	25.43	12.649
ORL	P180	dec_23_2_2	27.269	12.649
ORL	P180	dec_23_2_2	146.69	9.22
ORL	P180	dec_23_2_2	145.649	9.22
ORL	P180	dec_23_2_2	153.997	16.125
ORL	P180	dec_23_2_2	159.056	16.125
